IIN	Type	Name	Length
454841	Visa Credit	BSN BANIF S.A.	16
454846	Visa Credit	BANCO DE LA PROVINCIA DE BUENOS AIRES	16
454847	Visa Credit	BANCO ISRAELITA DE CORDOBA S.A.	16
454848	Visa Credit	BANCO ISRAELITA DE CORDOBA S.A.	16
454849	Visa	SOCIETE INTERBANK S.A.	16
454850	Visa Credit	BANCO DE LA PROVINCIA DE BUENOS AIRES	16
454852	Visa Credit	THE SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED	16
454853	Visa Credit	BANCO ISRAELITA DE CORDOBA S.A.	16
454856	Visa Credit	BAC INTERNATIONAL BANK (PANAMA) INC	16
454857	Visa Credit	BANCO CONTINENTAL	16
454858	Visa Credit	THE STANDARD BANK OF SOUTH AFRICA LIMITED	16
454859	Visa Credit	CAJA LABORAL POPULAR DE MONDRAGON	16
454860	Visa Credit	ASB BANK	16
454861	Visa Credit	WESTPAC BANKING CORPORATION	16
454862	Visa Credit	WESTPAC BANKING CORPORATION	16
454863	Visa Credit	WESTPAC BANKING CORPORATION	16
454864	Visa Credit	WESTPAC BANKING CORPORATION	16
454865	Visa Credit	WESTPAC BANKING CORPORATION	16
454866	Visa Credit	WESTPAC BANKING CORPORATION	16
454867	Visa Credit	ASB BANK	16
454868	Visa Credit	WESTPAC BANKING CORPORATION	16
454869	Visa Credit	WESTPAC BANKING CORPORATION	16
454870	Visa Credit	WESTPAC BANKING CORPORATION	16
454871	Visa Credit	ASB BANK	16
454873	Visa Credit	SHANGHAI COMMERCIAL BANK LIMITED	16
454876	Visa Credit	WESTPAC BANKING CORPORATION	16
454877	Visa Credit	ARAB AFRICAN INTERNATIONAL BANK	16
454880	Visa Credit	BANCA CATALANA S.A.	16
454881	Visa Credit	VISA ESPANA	16
454883	Visa	SISTARBANC S.R.L.	16
454884	Visa Credit	BANCO LA CAJA OBRERA	16
454885	Visa Credit	BANCO DE VALENCIA S.A.	16
454889	Visa Credit	HANG SENG BANK LIMITED	16
454890	Visa Debit	LANDSBANKI ISLANDS (NATIONAL BANK OF ICELAND)	16
454891	Visa Debit	BANK OF CYPRUS PUBLIC COMPANY LIMITED - CLASSIC	16
454894	Visa Credit	T.C.ZIRAAT BANKASI A.S.	16
454895	Visa Credit	CITIBANK USA, N.A. ESPANA, S.A.	16
454898	Visa Credit	UNICRE-CARTAO INTERNACIONAL DE CREDITO SA	16
454899	Visa Credit	MASHREQBANK	16
454900	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454902	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454903	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454905	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454908	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454910	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454911	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454912	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454913	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454914	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454915	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454916	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454917	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454918	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454919	Visa	BANCO POPULAR DE PUERTO RICO	16
454925	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454927	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454928	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454930	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454934	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454935	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454940	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454950	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454951	Visa	BANCO POPULAR DE PUERTO RICO	16
454980	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454986	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454987	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454988	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454990	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454991	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454992	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454993	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454994	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454995	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454996	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454997	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454998	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
454999	Visa Credit	BANCO POPULAR DE PUERTO RICO	16
455000	Visa Credit	THE COMMERCIAL BANK OF QATAR LIMITED (Q.S.C.)	16
455001	Visa Credit	BANCO AGRICOLA S.A.	16
455002	Visa Debit	BANCO ATLANTICO, S.A.	16
455003	Visa Credit	THE MAURITIUS COMMERCIAL BANK LIMITED	16
455004	Visa Credit	BANCO SALVADORENO S.A.	16
455005	Visa Credit	BANCO SALVADORENO S.A.	16
455006	Visa Credit	BANCO SALVADORENO S.A.	16
455009	Visa Credit	CAJA DE AHORROS DEL MEDITERRANEO	16
455010	Visa Credit	CAJA DE AHORROS DEL MEDITERRANEO	16
455011	Visa Credit	THE MAURITIUS COMMERCIAL BANK LIMITED	16
455012	Visa Debit	BANK OF BAHRAIN & KUWAIT B.S.C.	16
455013	Visa Credit	BANK OF BAHRAIN & KUWAIT B.S.C.	16
455014	Visa Credit	NATIONAL BANK OF KUWAIT, S.A.K.	16
455015	Visa	NATIONAL BANK OF KUWAIT, S.A.K.	16
455017	Visa	ARAB NATIONAL BANK	16
455018	Visa Debit	KUWAIT FINANCE HOUSE	16
455019	Visa Credit	AMALGAMATED BANKS OF SOUTH AFRICA LIMITED (ABSA BANK LIMITED)	16
455020	Visa	SAUDI AMERICAN BANK	16
455021	Visa Credit	CAIXABANK S.A.	16
455023	Visa Credit	STANDARD CHARTERED NAKORNTHON BANK PUBLIC COMPANY LIMITED	16
455024	Visa Credit	STANDARD CHARTERED NAKORNTHON BANK PUBLIC COMPANY LIMITED	16
455025	Visa Credit	THE CO-OPERATIVE BANK PLC	16
455027	Visa Credit	AMALGAMATED BANKS OF SOUTH AFRICA LIMITED (ABSA BANK LIMITED)	16
455028	Visa	BANQUE INTERNATIONALE POUR LE COMMERCE ET L'INDUSTRIE DU GABON (BICI-G)	16
455029	Visa	BANQUE INTERNATIONALE POUR LE COMMERCE ET L'INDUSTRIE DE LA COTE D'IVOIR	16
455030	Visa	BANQUE INTERNATIONALE POUR LE COMMERCE ET L'INDUSTRIE DU SENEGAL	16
455032	Visa Credit	THE GOVERNOR & COMPANY OF THE BANK OF IRELAND	16
455033	Visa Credit	BANCO COMERCIAL PORTUGUES, SA	16
455034	Visa Credit	BANCO COMERCIAL PORTUGUES, SA	16
455035	Visa Credit	ARAB NATIONAL BANK	16
455036	Visa Debit	ARAB NATIONAL BANK	16
455037	Visa Credit	ARAB NATIONAL BANK	16
455038	Visa Credit	CITIBANK USA, N.A.	16
455039	Visa Credit	EFG EUROBANK ERGASIAS S.A.	16
455040	Visa Debit	BANQUE NATIONALE AGRICOLE	16
455041	Visa Debit	BANQUE NATIONALE AGRICOLE	16
455042	Visa Debit	ARAB TUNISIAN BANK	16
455043	Visa Debit	ARAB TUNISIAN BANK	16
455044	Visa Debit	BEIT ETTAMWIL TOUNSI SAUDI (B.E.S.T.)	16
455045	Visa Debit	BEIT ETTAMWIL TOUNSI SAUDI (B.E.S.T.)	16
455046	Visa Credit	WESTPAC BANKING CORPORATION	16
455047	Visa Credit	WESTPAC BANKING CORPORATION	16
455048	Visa Debit	ALAHLI BANK OF KUWAIT (K.S.C.)	16
455049	Visa Debit	ALAHLI BANK OF KUWAIT (K.S.C.)	16
455050	Visa Credit	ARAB FINANCIAL SERVICES COMPANY	16
455051	Visa Credit	BANIF - BANCO INTERNACIONAL DO FUNCHAL, SA	16
455052	Visa Credit	K&H BANK RT. (KERESKEDELMI ES HITELBANK RT)	16
455053	Visa Credit	ARAB FINANCIAL SERVICES COMPANY	16
455054	Visa Credit	EFG EUROBANK ERGASIAS S.A.	16
455055	Visa	COMMERZBANK AG	16
455056	Visa Credit	BANK 1 SAAR	16
455057	Visa Credit	THE COMMERCIAL BANK OF KUWAIT S.A.K.	16
455058	Visa Credit	THE SAUDI BRITISH BANK	16
455059	Visa	BANQUE POUR LE COMMERCE ET L'INDUSTRIE MER ROUGE	16
455060	Visa	BANQUE MALGACHE DE L'OCEAN INDIEN	16
455061	Visa Credit	ANDORRA BANC AGRICOL REIG S.A.	16
455065	Visa Debit	ING BANK SLASKI SA	16
455067	Visa Debit	BURGAN BANK (S.A.K.)	16
455068	Visa Debit	BURGAN BANK (S.A.K.)	16
455069	Visa Credit	Commonwealth Bank & Trust Company	16
455071	Visa Credit	UNIPOL BANCA SPA	16
455072	Visa Credit	UNIPOL BANCA SPA	16
455073	Visa Credit	EBS BUILDING SOCIETY	16
455074	Visa Credit	BOE BANK LIMITED	16
455075	Visa Debit	BOE BANK LIMITED	16
455076	Visa Credit	BOE BANK LIMITED	16
455077	Visa Debit	BOE BANK LIMITED	16
455078	Visa Credit	BOE BANK LIMITED	16
455079	Visa Debit	BOE BANK LIMITED	16
455080	Visa Debit	ING BANK SLASKI SA	16
455081	Visa Debit	KREDYT BANK S.A.	16
455082	Visa Credit	CAJA DE AHORROS PROVINCIAL DE MURCIA	16
455083	Visa Credit	CAJA DE AHORROS PROVINCIAL DE MURCIA	16
455086	Visa	BARCLAYS BANK PLC	16
455089	Visa Debit	ARAB JORDAN INVESTMENT BANK	16
455090	Visa Debit	ARAB JORDAN INVESTMENT BANK	16
455091	Visa Debit	ARAB JORDAN INVESTMENT BANK	16
455092	Visa Credit	ARAB BANKING CORPORATION (JORDAN)	16
455093	Visa Credit	ARAB BANKING CORPORATION (JORDAN)	16
455094	Visa	VISA JORDAN CARD SERVICES	16
455095	Visa Debit	CAIRO AMMAN BANK	16
455096	Visa Debit	CAIRO AMMAN BANK	16
455097	Visa Debit	CAIRO AMMAN BANK	16
455098	Visa Credit	CAJA AHORROS DE TARRAGONA (CAIXA TARRAGONA)	16
455099	Visa Credit	CAJA AHORROS DE TARRAGONA (CAIXA TARRAGONA)	16
455100	Visa Credit	BBVA BANCO GANADERO S.A.	16
455101	Visa Credit	BANCO CONTINENTAL	16
455102	Visa Credit	BANCO CONTINENTAL	16
455103	Visa Debit	BANCO CONTINENTAL	16
455107	Visa Credit	BANCO CONTINENTAL	16
455113	Visa Credit	BANCO CONTINENTAL	16
455119	Visa Credit	THE TORONTO-DOMINION BANK	16
455120	Visa Credit	THE TORONTO-DOMINION BANK	16
455121	Visa Credit	THE TORONTO-DOMINION BANK - CLASSIC	16
455122	Visa	THE TORONTO-DOMINION BANK	16
455124	Visa Credit	BANCO MACRO S.A.	16
455125	Visa Credit	BANCO MACRO S.A.	16
455126	Visa Credit	ROYAL BANK OF CANADA	16
455127	Visa Credit	LLOYDS TSB BANK S.A.	16
455128	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455129	Visa Credit	BANCO ATLANTIDA, S.A.	16
455130	Visa Credit	BANCO ATLANTIDA, S.A.	16
455131	Visa Credit	CONTINENTAL DE CREDITOS S.A.	16
455132	Visa Credit	CONTINENTAL DE CREDITOS S.A.	16
455133	Visa Credit	CONTINENTAL DE CREDITOS S.A.	16
455134	Visa Credit	BANCO COMERCIAL	16
455135	Visa Credit	GLOBAL BANK OF COMMERCE LIMITED	16
455136	Visa Credit	GLOBAL BANK OF COMMERCE LIMITED	16
455137	Visa Credit	GLOBAL BANK OF COMMERCE LIMITED	16
455138	Visa Credit	GLOBAL BANK OF COMMERCE LIMITED	16
455139	Visa	GLOBAL BANK OF COMMERCE LIMITED	16
455140	Visa Credit	EFG EUROBANK ERGASIAS S.A.	16
455144	Visa Credit	POPULAR BANK & TRUST LTD.	16
455146	Visa Credit	AVAL CARD, S.A. DE C.V.	16
455147	Visa Credit	VENTAS INTERNACIONALES, S.A. DE C.V.	16
455148	Visa Credit	RBTT BANK ANTILLES N.V.	16
455149	Visa Credit	RBTT BANK ANTILLES N.V.	16
455152	Visa Credit	AVAL CARD, S.A.	16
455153	Visa Credit	BANCO SANTANDER BRASIL S.A.	16
455154	Visa Credit	ROYAL BANK OF CANADA	16
455155	Visa Credit	ROYAL BANK OF CANADA	16
455156	Visa Credit	ROYAL BANK OF CANADA	16
455158	Visa	BANCO ANDINO S.A.	16
455159	Visa Credit	PRIMER BANCO DEL ISTMO S.A.	16
455160	Visa Debit	Healthcare Services Credit Union	16
455162	Visa Credit	RBTT BANK JAMAICA LIMITED	16
455163	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455164	Visa Credit	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455165	Visa Credit	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455166	Visa Credit	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455167	Visa PREPAID	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455168	Visa Credit	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455169	Visa Credit	BANCO DO ESTADO DE SAO PAULO, S.A.	16
455175	Visa	BANK OF AMERICA, N.A.	16
455176	Visa Credit	BANK OF AMERICA, N.A.	16
455177	Visa Credit	BANCO DEL PACIFICO S.A.	16
455178	Visa Credit	BANCO DEL PACIFICO S.A.	16
455179	Visa Credit	BANCO DEL PACIFICO S.A.	16
455181	Visa Credit	BANCO BRADESCO S.A.	16
455182	Visa Credit	BANCO BRADESCO S.A.	16
455183	Visa Credit	BANCO BRADESCO S.A.	16
455184	Visa Credit	BANCO BRADESCO S.A.	16
455185	Visa Credit	BANCO BRADESCO S.A.	16
455186	Visa Credit	BANCO BRADESCO S.A.	16
455187	Visa Credit	BANCO BRADESCO S.A.	16
455188	Visa Credit	BANCO BRADESCO S.A.	16
455189	Visa Credit	BANK OF AMERICA, N.A.	16
455192	Visa Credit	EFG EUROBANK ERGASIAS S.A.	16
455196	Visa Credit	BANCO SUPERVIELLE SOCIETE GENERALE	16
455197	Visa Credit	BANCO SUPERVIELLE SOCIETE GENERALE	16
455198	Visa Credit	BANCO SUPERVIELLE SOCIETE GENERALE	16
455199	Visa Credit	BANCO CREDITO AGRICOLA DE CARTAGO	16
455200	Visa Credit	AMALGAMATED BANKS OF SOUTH AFRICA LIMITED (ABSA BANK LIMITED)	16
455202	Visa Credit	BANCO ZARAGOZANO S.A. (BANZANO)	16
455203	Visa Credit	BANCO ZARAGOZANO S.A. (BANZANO)	16
455204	Visa Debit	MASHREQBANK	16
455206	Visa Credit	THE CO-OPERATIVE BANK PLC	16
455207	Visa Credit	CA PREMIER BANKING LIMITED	16
455208	Visa Credit	HSBC BANK MIDDLE EAST	16
455209	Visa Debit	ARAB BANK PLC	16
455210	Visa Credit	BANCO DE VASCONIA S.A.	16
455211	Visa	TRANSACCIONES UNIVERSALES S.A.	16
455212	Visa Credit	BANCO DE CASTILLA S.A.	16
455213	Visa Credit	BANCO DE ANDALUCIA S.A.	16
455214	Visa Credit	CAJA DE AHORROS MUNICIPAL DE PAMPLONA	16
455215	Visa Credit	BANCO DE GALICIA S.A.	16
455216	Visa	AMALGAMATED BANKS OF SOUTH AFRICA LIMITED (ABSA BANK LIMITED)	16
455218	Visa Credit	BANK CARD COMPANY	16
455220	Visa	BANCO NACIONAL DE MEXICO, S.A.	16
455221	Visa Credit	BANCO PASTOR S.A.	16
455223	Visa Credit	BANCA CATALANA S.A.	16
455224	Visa Credit	CAIXA D'ESTALVIS DE MANRESA	16
455226	Visa Credit	BANCO GALLEGO S.A.	16
455227	Visa Credit	THE HONGKONG & SHANGHAI BANKING CORPORATION LIMITED	16
455228	Visa Credit	THE HONGKONG & SHANGHAI BANKING CORPORATION LIMITED	16
455229	Visa Credit	BANCO COMERCIAL PORTUGUES, SA	16
455230	Visa Debit	BANCO SANTANDER PORTUGAL S.A.	16
455231	Visa Debit	BANCO INTERNACIONAL DE CREDITO, SARL	16
455232	Visa Debit	DUNCAN LAWRIE LIMITED	16
455233	Visa Credit	BILBAO BIZKAIA KUTXA	16
455234	Visa Debit	VISA AUSTRIA	16
455235	Visa Credit	BOC CREDIT CARD (INTERNATIONAL) LIMITED	16
455236	Visa Credit	SOCIETE INTERBANK S.A.	16
455237	Visa Credit	CC-BANK AG	16
455240	Visa Credit	BANK OF VALLETTA PLC	16
455242	Visa Credit	OMAN INTERNATIONAL BANK S.A.O.	16
455244	Visa Debit	MASHREQBANK	16
455245	Visa Credit	CAJA DE AHORROS Y MONTE DE PIEDAD DE EXTREMADURA (CAJA DE EXTREMADURA)	16
455246	Visa Credit	BANCO DE EUROPA, S.A.	16
455247	Visa Credit	BANCO DE EUROPA, S.A.	16
455248	Visa Credit	CAJA DE AHORROS DE VIGO E OURENSE	16
455250	Visa Debit	BANCO SANTANDER PORTUGAL S.A.	16
455251	Visa Credit	BANCAJA (CAJA DE AHORROS DE VALENCIA, CASTELLON Y ALICANTE)	16
455252	Visa Credit	CAJA DE AHORRO PROVINCIAL DE TOLEDO	16
455253	Visa Credit	CAJA DE AHORROS Y MONTE DE PIEDAD DE EXTREMADURA (CAJA DE EXTREMADURA)	16
455254	Visa Credit	CAJA DE AHORROS DE VIGO E OURENSE	16
455255	Visa Credit	BANCO NACIONAL DE MEXICO, S.A.	16
455257	Visa Credit	ARAB FINANCIAL SERVICES COMPANY	16
455258	Visa Credit	ALPHA BANK	16
455259	Visa Credit	CAJA DE ARQUITECTOS	16
455260	Visa Credit	CAJA DE ARQUITECTOS	16
455261	Visa Credit	CAJA DE AHORRO PROVINCIAL DE GUADALAJARA	16
455262	Visa Debit	SKANDINAVISKA ENSKILDA BANKEN AB	16
455263	Visa	AIB BANK	16
455264	Visa Credit	BANCO DE LA PRODUCCION, S.A.	16
455265	Visa	TECNICARD, INC	16
455267	Visa Credit	CAJA DE AHORRO PROVINCIAL DE TOLEDO	16
455269	Visa Credit	BANCO DE LA PRODUCCION, S.A.	16
455270	Visa Credit	BANCO DE LA PRODUCCION, S.A.	16
455271	Visa Credit	THE BANK OF EAST ASIA, LIMITED	16
455272	Visa Credit	THE BANK OF EAST ASIA, LIMITED	16
455273	Visa Credit	BANK OF CYPRUS (LONDON) LIMITED	16
455274	Visa Credit	CAJA DE AHORROS DE POLLENSA (COLONIA)	16
455275	Visa Debit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455276	Visa Credit	CAJA RURAL DE GRANADA	16
455277	Visa Credit	ARAB FINANCIAL SERVICES COMPANY	16
455283	Visa Credit	CAIXABANK S.A.	16
455284	Visa Credit	BANCO DE AMERICA CENTRAL	16
455285	Visa Credit	BANCO DE AMERICA CENTRAL	16
455286	Visa Credit	ALTAE BANCO S.A.	16
455287	Visa Credit	KRUNGSRIAYUDHYA CARD CO., LTD.	16
455290	Visa Debit	BANCO INTERNACIONAL DE CREDITO, SARL	16
455291	Visa Credit	BANCO DEL ESTADO S.A.	16
455293	Visa Credit	KRUNGSRIAYUDHYA CARD CO., LTD.	16
455295	Visa Credit	OVERSEAS UNION BANK LIMITED	16
455296	Visa Credit	KRUNGSRIAYUDHYA CARD CO., LTD.	16
455297	Visa Debit	CAJA RURAL DE NAVARRA	16
455299	Visa Credit	ALLIANCE & LEICESTER PLC	16
455300	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA S.A.	16
455301	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA S.A.	16
455302	Visa Credit	BC CARD CO., LTD.	16
455303	Visa	BC CARD CO., LTD.	16
455304	Visa Debit	SERVICES CREDIT UNION	16
455305	Visa Credit	COLUMBUS BANK & TRUST COMPANY	16
455306	Visa Credit	BC CARD CO., LTD.	16
455306	Visa Credit	Kookmin Bank	16
455307	Visa Credit	COLUMBUS BANK & TRUST COMPANY	16
455308	Visa Debit	GRIFFLAND COMMUNITY FEDERAL CREDIT UNION	16
455309	Visa Debit	BANCO DE CREDITO DE COLOMBIA S.A. HELM FINANCIAL SERVICES	16
455310	Visa Credit	THE SAUDI BRITISH BANK	16
455311	Visa Credit	BC CARD CO., LTD.	16
455312	Visa Credit	BC CARD CO., LTD.	16
455313	Visa Debit	UNIFIED BANKING COMPANY	16
455314	Visa Debit	LANDMARK BANK, N.A.	16
455315	Visa	EFS NATIONAL BANK	16
455316	Visa	CREDICORP BANK S.A.	16
455317	Visa	ARUBA BANK LIMITED	16
455318	Visa	CREDIT UNION CARD SERVICES, INC	16
455320	Visa Credit	BC CARD CO., LTD.	16
455321	Visa Credit	BC CARD CO., LTD.	16
455322	Visa Credit	BC CARD CO., LTD.	16
455323	Visa Credit	BC CARD CO., LTD.	16
455324	Visa Credit	BC CARD CO., LTD.	16
455325	Visa	BC CARD CO., LTD.	16
455326	Visa PREPAID	BANCO DE COSTA RICA	16
455327	Visa Credit	BC CARD CO., LTD.	16
455328	Visa Credit	BANESCO BANCO COMERCIAL, S.A.C.A.	16
455330	Visa Debit	BANCA NAZIONALE DEL LAVORO S.A.	16
455331	Visa Credit	BC CARD CO., LTD.	16
455332	Visa Credit	BC CARD CO., LTD.	16
455333	Visa Credit	BC CARD CO., LTD.	16
455334	Visa Credit	BANCO FEDERAL C.A.	16
455336	Visa Credit	BC CARD CO., LTD.	16
455337	Visa	AVAL CARD (COSTA RICA), S.A.	16
455338	Visa Credit	THE HOCKING VALLEY BANK	16
455339	Visa Credit	BC CARD CO., LTD.	16
455340	Visa Credit	THE SAUDI BRITISH BANK	16
455342	Visa Credit	CORPBANCA	16
455344	Visa Credit	UNITED OVERSEAS BANK (MALAYSIA) BHD	16
455345	Visa Credit	BANCO DE VITORIA S.A.	16
455346	Visa Credit	BANCO DESARROLLO ECONOMICO ESPANOL (BANDESCO)	16
455347	Visa Credit	BANCO DESARROLLO ECONOMICO ESPANOL (BANDESCO)	16
455348	Visa Credit	RBTT BANK JAMAICA LIMITED	16
455349	Visa Credit	HSBC BANK ARGENTINA S.A.	16
455350	Visa Credit	BANCO WENG HANG, S.A.	16
455351	Visa Credit	BANCO WENG HANG, S.A.	16
455352	Visa Credit	WING HANG BANK, LIMITED	16
455353	Visa Credit	WING HANG BANK, LIMITED	16
455356	Visa Debit	MAGYAR KULKERESKEDELMI BANK RT. (HUNGARIAN FOREIGN TRADE BANK)	16
455357	Visa Credit	PUBLIC BANK BERHAD	16
455358	Visa Credit	PUBLIC BANK BERHAD	16
455359	Visa Credit	YAPI VE KREDI BANKASI A.S.	16
455360	Visa Debit	YAPI VE KREDI BANKASI A.S.	16
455361	Visa Credit	BANCO DE VITORIA S.A.	16
455364	Visa Debit	NATIONAL BANK OF DUBAI PUBLIC JOINT STOCK COMPANY	16
455365	Visa Debit	NATIONAL BANK OF DUBAI PUBLIC JOINT STOCK COMPANY	16
455366	Visa Debit	CAJA RURAL DEL MEDITERRANEO RURALCAJA S COOPERATIVO DE CREDITO	16
455367	Visa Credit	CREDICARD S.A.	16
455369	Visa Credit	CREDICARD S.A.	16
455370	Visa Debit	BANCAFE	16
455371	Visa Debit	BANCAFE	16
455372	Visa	UNITED OVERSEAS BANK LIMITED	16
455373	Visa Credit	AIB BANK	16
455375	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455376	Visa Credit	CAJA RURAL DEL SUR	16
455379	Visa	BANK MELLI IRAN	16
455380	Visa Credit	BANCO BANEX S.A.	16
455381	Visa Credit	ARAB BANKING CORPORATION (JORDAN)	16
455382	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455383	Visa Credit	BANCO BILBAO VIZCAYA ARGENTARIA (DUPLICATED BID SEE 10021435)	16
455384	Visa Credit	SISTEMA 4B S.A.	16
455385	Visa Credit	BANCA PUEYO	16
455388	Visa Credit	PUBLIC BANK BERHAD	16
455389	Visa Credit	THE SAUDI BRITISH BANK	16
455390	Visa Credit	CITIBANK USA, N.A.	16
455391	Visa	HSBC BANK MIDDLE EAST	16
455393	Visa	HSBC BANK MIDDLE EAST	16
455395	Visa Credit	BAYERISCHE LANDESBANK GIROZENTRALE	16
455396	Visa Credit	HANA BANK	16
455397	Visa Credit	HANA BANK	16
455401	Visa Debit	WELLS FARGO BANK, N.A.	16
455420	Visa Credit	BC CARD CO., LTD.	16
455500	Visa Credit	BBVA BANCOMER S.A.	16
455501	Visa Credit	BBVA BANCOMER S.A.	16
455502	Visa Credit	BBVA BANCOMER S.A.	16
455503	Visa Credit	BBVA BANCOMER S.A.	16
455504	Visa Credit	BBVA BANCOMER S.A.	16
455505	Visa	BBVA BANCOMER S.A.	16
455506	Visa Credit	BBVA BANCOMER S.A.	16
455507	Visa Credit	BBVA BANCOMER S.A.	16
455508	Visa	BBVA BANCOMER S.A.	16
455509	Visa Debit	BBVA BANCOMER S.A.	16
455510	Visa Debit	BBVA BANCOMER S.A.	16
455511	Visa Credit	BBVA BANCOMER S.A.	16
455512	Visa	BBVA BANCOMER S.A.	16
455513	Visa	BBVA BANCOMER S.A.	16
455514	Visa	BBVA BANCOMER S.A.	16
455515	Visa	BBVA BANCOMER S.A.	16
455516	Visa	BBVA BANCOMER S.A.	16
455517	Visa	BBVA BANCOMER S.A.	16
455518	Visa	BBVA BANCOMER S.A.	16
455519	Visa	BBVA BANCOMER S.A.	16
455520	Visa	BBVA BANCOMER S.A.	16
455521	Visa	BBVA BANCOMER S.A.	16
455522	Visa	BBVA BANCOMER S.A.	16
455523	Visa	BBVA BANCOMER S.A.	16
455524	Visa	BBVA BANCOMER S.A.	16
455525	Visa Credit	BBVA BANCOMER S.A.	16
455526	Visa Credit	BBVA BANCOMER S.A.	16
455527	Visa Credit	BBVA BANCOMER S.A.	16
455528	Visa	BBVA BANCOMER S.A.	16
455529	Visa Credit	BBVA BANCOMER S.A.	16
455530	Visa	BBVA BANCOMER S.A.	16
455531	Visa	BBVA BANCOMER S.A.	16
455532	Visa	BBVA BANCOMER S.A.	16
455533	Visa Debit	BBVA BANCOMER S.A.	16
455534	Visa	BBVA BANCOMER S.A.	16
455535	Visa	BBVA BANCOMER S.A.	16
455536	Visa	BBVA BANCOMER S.A.	16
455537	Visa Debit	BBVA BANCOMER S.A.	16
455538	Visa	BBVA BANCOMER S.A.	16
455539	Visa	BBVA BANCOMER S.A.	16
455540	Visa Credit	BBVA BANCOMER S.A.	16
455541	Visa	BBVA BANCOMER S.A.	16
455542	Visa	BBVA BANCOMER S.A.	16
455543	Visa	BBVA BANCOMER S.A.	16
455544	Visa	BBVA BANCOMER S.A.	16
455545	Visa Credit	BBVA BANCOMER S.A.	16
455546	Visa	BBVA BANCOMER S.A.	16
455548	Visa	BBVA BANCOMER S.A.	16
455549	Visa Debit	BBVA BANCOMER S.A.	16
455550	Visa	BBVA BANCOMER S.A.	16
455554	Visa Credit	BANKGESELLSCHAFT BERLIN AG	16
455555	Visa Credit	ALLGEMEINE PRIVATKUNDENBANK AG	16
455559	Visa Credit	BANK OF CEYLON	16
455560	Visa Credit	BANK OF CEYLON	16
455561	Visa Credit	BANCA NAZIONALE DEL LAVORO	16
455562	Visa Debit	BANQUE CENTRALE POPULAIRE	16
455563	Visa Credit	AMEN BANK	16
455564	Visa Debit	AMEN BANK	16
455566	Visa Credit	TURKIYE GARANTI BANKASI A. S.	16
455567	Visa Credit	TURKIYE GARANTI BANKASI A. S.	16
